"","product_productid","movie_count","total_votes","movie_score_avg","movie_score_1","movie_score_2","movie_score_3","movie_score_4","movie_score_5"
"19803","B005LAIIS0",496,3414,2.84274193548387,153,75,68,97,103
"19804","B005LAJ16I",193,1589,4.44041450777202,12,8,11,14,148
"19805","B005LAJ17M",193,1589,4.44041450777202,12,8,11,14,148
"19806","B005LAJ1O0",122,974,4.5983606557377,4,3,5,14,96
"19807","B005LAJ1PE",122,974,4.5983606557377,4,3,5,14,96
"19808","B005LAJ22Q",382,1992,4.59162303664921,11,12,20,36,303
"19809","B005LAJ23A",382,1992,4.59162303664921,11,12,20,36,303
"19810","B005LEKN84",369,2140,4.77235772357724,7,3,10,27,322
"19811","B005LFEDT8",583,3274,4.30531732418525,33,24,36,129,361
"19812","B005LZW6GU",141,569,4.71631205673759,1,2,7,16,115
"19813","B005LZW8FO",145,1176,3.64827586206897,24,16,11,30,64
"19814","B005LZW8R2",147,595,4.58503401360544,2,4,7,27,107
"19815","B005LZW9J4",111,364,3.54954954954955,10,12,27,31,31
"19816","B005M0X078",318,1728,4.73584905660377,7,3,10,27,271
"19817","B005MKZMOW",316,848,3.53164556962025,46,32,54,76,108
"19818","B005MKZMRE",149,372,4.6510067114094,1,5,7,19,117
"19819","B005MKZVFC",316,848,3.53164556962025,46,32,54,76,108
"19820","B005MKZW3S",126,180,4.27777777777778,1,7,13,40,65
"19821","B005MKZW6U",126,180,4.27777777777778,1,7,13,40,65
"19822","B005ML16YG",149,372,4.6510067114094,1,5,7,19,117
"19823","B005ML8OYG",129,396,4.71317829457364,1,4,3,15,106
"19824","B005ML8QSA",129,396,4.71317829457364,1,4,3,15,106
"19825","B005ML8V4E",108,345,4.4537037037037,3,3,7,24,71
"19826","B005ML8V9O",183,268,4.24590163934426,12,10,9,42,110
"19827","B005ML947M",108,345,4.4537037037037,3,3,7,24,71
"19828","B005MLP71Y",198,534,3.73737373737374,23,15,31,51,78
"19829","B005MLP8E0",381,4096,4.3989501312336,33,11,14,36,287
"19830","B005MLP91C",198,534,3.73737373737374,23,15,31,51,78
"19831","B005MLU8ZO",133,786,4.54887218045113,3,2,6,30,92
"19832","B005MLW4JW",133,786,4.54887218045113,3,2,6,30,92
"19833","B005MMY5RK",381,4093,4.3989501312336,33,11,14,36,287
"19834","B005MQUS2C",113,784,4.20353982300885,9,6,10,16,72
"19835","B005MQW5RI",152,573,4.45394736842105,3,4,12,35,98
"19836","B005MQWJPG",666,2460,4.73723723723724,4,9,29,74,550
"19837","B005MX54HO",181,1002,4.52486187845304,3,9,11,25,133
"19838","B005MXQD5Q",124,527,4.78225806451613,2,1,1,14,106
"19839","B005MXQD7Y",110,510,4.19090909090909,10,3,13,14,70
"19840","B005MYEPSC",130,750,4.03846153846154,9,8,14,37,62
"19841","B005MYEPXC",440,3701,3.98409090909091,51,31,30,90,238
"19842","B005MYEQ4U",440,3699,3.98409090909091,51,31,30,90,238
"19843","B005N1UM7M",113,587,4.84955752212389,0,0,0,17,96
"19844","B005N1UWFE",113,587,4.84955752212389,0,0,0,17,96
"19845","B005N4DMMG",546,6279,4.02014652014652,68,31,40,90,317
"19846","B005N4DP1E",546,6279,4.02014652014652,68,31,40,90,317
"19847","B005NFJAWG",454,3076,4.20044052863436,59,16,23,33,323
"19848","B005NFJAYE",396,5088,3.6969696969697,49,48,46,84,169
"19849","B005NFJAZS",208,971,4.60096153846154,8,1,11,26,162
"19850","B005NTK2EM",133,2624,4.30827067669173,11,3,9,21,89
"19851","B005NWKI6G",126,180,4.27777777777778,1,7,13,40,65
"19852","B005O64VO6",269,2098,3.75092936802974,33,12,42,84,98
"19853","B005O64VSC",146,649,4.02054794520548,11,8,14,47,66
"19854","B005OCFGTO",599,3489,4.36560934891486,44,21,32,77,425
"19855","B005OCFHHK",599,3489,4.36560934891486,44,21,32,77,425
"19856","B005OGS5BG",220,665,4.27727272727273,8,6,17,75,114
"19857","B005OGS7KA",102,555,4.5,3,5,6,12,76
"19858","B005OGS7NM",220,665,4.27727272727273,8,6,17,75,114
"19859","B005OHSTY8",133,1472,3.61654135338346,25,11,12,27,58
"19860","B005OI0B3Y",164,1517,4.1280487804878,9,5,25,42,83
"19861","B005OK721G",152,790,3.86184210526316,21,10,14,31,76
"19862","B005OK725M",152,790,3.86184210526316,21,10,14,31,76
"19863","B005ONMUHO",109,598,3.56880733944954,8,15,21,37,28
"19864","B005OOL1IC",300,1768,2.79333333333333,108,43,34,33,82
"19865","B005OOSPZO",193,1443,4.73056994818653,0,1,7,35,150
"19866","B005OOSQ8K",163,1105,4.53374233128834,2,7,10,27,117
"19867","B005OOSQJO",139,481,4.33812949640288,6,1,15,35,82
"19868","B005OT2YVA",575,4772,3.54260869565217,112,60,65,80,258
"19869","B005OUL7Q2",108,434,4.05555555555556,10,6,12,20,60
"19870","B005OV0PS2",528,4100,4.42045454545455,37,15,18,77,381
"19871","B005P9SLES",120,1037,4.4,10,7,2,7,94
"19872","B005PGLBGG",232,778,4.63362068965517,6,6,8,27,185
"19873","B005PIW0AU",194,1694,4.1340206185567,23,7,10,35,119
"19874","B005PIX6IU",126,1773,3.83333333333333,23,9,6,16,72
"19875","B005PJCBKI",204,935,4.58823529411765,11,5,5,15,168
"19876","B005PO4WY6",139,507,4.02877697841727,12,5,24,24,74
"19877","B005PP7BYS",160,852,4.71875,5,3,0,16,136
"19878","B005PTNVMU",448,4998,4.77008928571429,4,4,13,49,378
"19879","B005PV81MS",126,626,3.95238095238095,10,6,17,40,53
"19880","B005PYKNJY",100,307,4.82,2,1,1,5,91
"19881","B005PZ3UOS",394,3094,4.81218274111675,3,2,15,26,348
"19882","B005Q1W10A",561,3083,4.71657754010695,19,8,12,35,487
"19883","B005Q2HCXK",300,547,4.49,10,13,18,38,221
"19884","B005Q4CKLC",250,2289,4.564,12,7,4,32,195
"19885","B005Q4CLUC",133,495,4.62406015037594,2,0,7,28,96
"19886","B005Q5WGD8",103,630,4.22330097087379,13,0,3,22,65
"19887","B005Q5WJVC",103,630,4.22330097087379,13,0,3,22,65
"19888","B005Q7UGLA",243,1564,4.09876543209877,15,12,27,69,120
"19889","B005QBBBNI",103,630,4.22330097087379,13,0,3,22,65
"19890","B005QBBCMI",103,630,4.22330097087379,13,0,3,22,65
"19891","B005QG2DGC",158,2766,3.74683544303797,15,14,27,42,60
"19892","B005QG2EAM",158,2766,3.74683544303797,15,14,27,42,60
"19893","B005QV2OV6",125,997,4.448,4,2,8,31,80
"19894","B005QVFOG8",236,773,4.65677966101695,2,9,8,30,187
"19895","B005QVJ90K",284,2172,3.49295774647887,41,30,54,66,93
"19896","B005QW6G5K",113,793,4.30973451327434,4,4,13,24,68
"19897","B005RDF2NA",322,866,4.51242236024845,11,13,14,46,238
"19898","B005RDF2RG",322,866,4.51242236024845,11,13,14,46,238
"19899","B005RJ6DUK",110,443,4.46363636363636,6,2,4,21,77
"19900","B005S6VD70",242,653,4.77685950413223,6,1,5,17,213
"19901","B005S9EJ14",267,1054,4.39700374531835,5,10,24,63,165
"19902","B005S9EJ46",267,1054,4.39700374531835,5,10,24,63,165
"19903","B005S9EK1S",226,305,3.92920353982301,18,17,28,63,100
"19904","B005S9EL08",233,903,3.79399141630901,29,16,29,59,100
"19905","B005S9EL3K",233,903,3.79399141630901,29,16,29,59,100
"19906","B005SAV9SO",156,935,2.93589743589744,41,21,34,27,33
"19907","B005SAYWD8",103,378,4.70873786407767,1,1,4,15,82
"19908","B005SAYZU8",103,378,4.70873786407767,1,1,4,15,82
"19909","B005SAZA8O",242,653,4.77685950413223,6,1,5,17,213
"19910","B005SEDI5M",126,680,4.41269841269841,5,6,10,16,89
"19911","B005SFR7YE",316,1728,4.73417721518987,7,3,10,27,269
"19912","B005SH5K7I",110,481,3.65454545454545,15,9,14,33,39
"19913","B005SH63HO",135,789,3.75555555555556,8,14,25,44,44
"19914","B005SH63KG",135,789,3.75555555555556,8,14,25,44,44
"19915","B005SJGGO2",130,426,4.20769230769231,8,7,12,26,77
"19916","B005SYZZAI",194,956,4.32989690721649,8,6,19,42,119
"19917","B005T3AX6E",475,2506,4.60631578947368,17,7,22,54,375
"19918","B005T3AYAE",475,2506,4.60631578947368,17,7,22,54,375
"19919","B005TBQS3I",170,778,4.60588235294118,0,6,3,43,118
"19920","B005TF24GO",134,409,4.47014925373134,2,3,8,38,83
"19921","B005TJ7EFG",378,4599,3.06349206349206,122,39,30,67,120
"19922","B005TK22CU",121,631,3.05785123966942,29,19,17,28,28
"19923","B005TK23PQ",121,631,3.05785123966942,29,19,17,28,28
"19924","B005TTEFRG",284,1622,2.87323943661972,76,48,55,46,59
"19925","B005U0ZP46",198,1993,4.59090909090909,12,4,6,9,167
"19926","B005U9QJY2",238,1582,4.29411764705882,14,10,24,34,156
"19927","B005U9QVPE",238,1582,4.29411764705882,14,10,24,34,156
"19928","B005UPOAT2",170,520,4.20588235294118,5,10,18,49,88
"19929","B005UPOBGY",103,1232,3.92233009708738,13,4,12,23,51
"19930","B005V5HWAA",215,750,3.93023255813953,13,18,26,72,86
"19931","B005VGOQ3K",113,784,4.20353982300885,9,6,10,16,72
"19932","B005VGWT2K",112,1240,4.1875,9,2,20,9,72
"19933","B005VNS7NS",547,6279,4.02193784277879,68,31,40,90,318
"19934","B005VPNJ5W",250,1054,4.804,2,4,6,17,221
"19935","B005VQE2LQ",582,4201,2.93986254295533,174,56,109,117,126
"19936","B005VU9LKE",102,626,4.15686274509804,5,8,10,22,57
"19937","B005VU9LVI",230,1251,3.89130434782609,30,18,22,37,123
"19938","B005WFWVL4",269,1713,3.12267657992565,57,43,40,68,61
"19939","B005WGNKSG",648,3357,4.22685185185185,45,27,51,138,387
"19940","B005WGOYEU",234,1086,3.75213675213675,25,21,39,51,98
"19941","B005WV5G2O",375,2129,3.69866666666667,38,34,71,92,140
"19942","B005XBKWCW",375,2129,3.69866666666667,38,34,71,92,140
"19943","B005XCX2AU",114,446,4.2719298245614,3,9,11,22,69
"19944","B005XCX2F0",310,1641,4.1,32,15,19,68,176
"19945","B005Y1B3Q0",482,2506,3.59751037344398,71,50,58,126,177
"19946","B005Y423ZC",357,1599,4.58263305322129,13,6,23,33,282
"19947","B005Y4241K",357,1599,4.58263305322129,13,6,23,33,282
"19948","B005Y4CWJO",180,719,4.37222222222222,7,5,14,42,112
"19949","B005Y4DIMY",180,719,4.37222222222222,7,5,14,42,112
"19950","B005ZC0SYQ",162,592,4.66049382716049,2,4,7,21,128
"19951","B005ZC1R6O",162,592,4.66049382716049,2,4,7,21,128
"19952","B005ZCXPP0",540,4067,3.92037037037037,48,45,61,134,252
"19953","B005ZKYXZI",287,830,4.24738675958188,17,9,26,69,166
"19954","B005ZMTYTQ",232,882,3.54741379310345,29,29,40,54,80
"19955","B005ZMUKE4",159,679,3.58490566037736,23,15,30,28,63
"19956","B005ZMUP8K",596,2915,3.96979865771812,38,46,92,140,280
"19957","B005ZMUQCK",902,3204,4.58647450110865,22,18,45,141,676
"19958","B005ZMUTZ4",618,3553,4.58252427184466,23,10,31,74,480
"19959","B005ZMUXDC",806,3222,4.65632754342432,13,12,41,107,633
"19960","B005ZMUZDU",190,744,4.37368421052632,12,2,16,33,127
"19961","B005ZMV3KE",539,1930,3.78107606679035,64,45,73,120,237
"19962","B005ZO6NRA",284,1622,2.87323943661972,76,48,55,46,59
"19963","B00602H4R4",110,312,4.36363636363636,7,4,7,16,76
"19964","B00606P08K",111,973,3.61261261261261,11,17,16,27,40
"19965","B00606P0BM",172,953,4.63372093023256,2,2,6,37,125
"19966","B0060CRHMQ",412,1013,4.62621359223301,10,5,12,75,310
"19967","B0060CRYZ6",299,850,3.96655518394649,17,17,49,92,124
"19968","B0060CSH9S",103,188,4.63106796116505,1,1,6,19,76
"19969","B0060CSIX8",144,258,3.34722222222222,22,27,18,33,44
"19970","B0060CTH5Q",282,1683,4.4468085106383,2,11,21,73,175
"19971","B0060CV498",113,213,4.4070796460177,8,1,8,16,80
"19972","B0060CV6ZA",111,441,3.90990990990991,1,10,19,49,32
"19973","B0060CW3PW",163,432,4.39263803680982,5,8,7,41,102
"19974","B0060CWTM4",223,643,4.46188340807175,4,1,20,61,137
"19975","B0060CWW3A",157,710,4.71974522292994,4,2,1,20,130
"19976","B0060CX43M",311,945,4.48553054662379,13,8,15,54,221
"19977","B0060CX98M",136,232,4.22058823529412,9,4,11,36,76
"19978","B0060CXKOA",375,1792,3.98666666666667,24,39,39,89,184
"19979","B0060CXM7U",172,760,3.91860465116279,10,25,16,39,82
"19980","B0060CXRSY",142,557,3.77464788732394,25,9,7,33,68
"19981","B0060CXTSM",323,3226,3.58823529411765,59,25,35,75,129
"19982","B0060CXW3O",496,3842,3.57258064516129,52,60,87,146,151
"19983","B0060D08JO",417,2024,3.9136690647482,30,46,54,87,200
"19984","B0060D0H54",127,268,3.45669291338583,10,17,34,37,29
"19985","B0060D0I0I",145,1651,3.29655172413793,40,11,14,26,54
"19986","B0060D0ICQ",104,301,3.77884615384615,2,9,26,40,27
"19987","B0060D0OWA",255,1171,3.95686274509804,17,20,37,64,117
"19988","B0060D0R2C",230,953,4.04782608695652,10,10,28,93,89
"19989","B0060D0RJK",113,255,3.78761061946903,11,6,19,37,40
"19990","B0060D0Z0G",351,999,4.37037037037037,13,22,23,57,236
"19991","B0060D10I2",523,3473,3.90630975143403,45,46,71,112,249
"19992","B0060D123K",304,2002,4.39802631578947,21,9,19,34,221
"19993","B0060D12BM",198,868,3.86868686868687,18,19,22,51,88
"19994","B0060D15AK",367,1767,4.06267029972752,24,26,37,96,184
"19995","B0060D1RV2",103,522,3.30097087378641,18,11,25,20,29
"19996","B0060D2QR6",131,255,3.93893129770992,12,10,20,21,68
"19997","B0060D2TEG",318,3073,3.89622641509434,46,25,19,54,174
"19998","B0060D2UJU",128,320,4.1796875,12,1,14,26,75
"19999","B0060D2WYI",176,841,4.41477272727273,4,6,13,43,110
"20000","B0060D32WO",131,527,4.38167938931298,12,1,2,26,90
"20001","B0060D38EQ",109,687,4.26605504587156,11,3,6,15,74
"20002","B0060D3BWK",255,417,4.75686274509804,2,1,4,43,205
"20003","B0060D3CPG",130,595,4.39230769230769,5,4,6,35,80
"20004","B0060D3LDY",124,434,4.62903225806452,3,2,3,22,94
"20005","B0060D3M38",122,907,2.68852459016393,58,9,7,9,39
"20006","B0060D3NRI",287,2410,3.68292682926829,49,24,28,54,132
"20007","B0060D3QWK",318,1465,3.98427672955975,27,25,36,68,162
"20008","B0060DY6TC",157,688,4.06369426751592,7,10,25,39,76
"20009","B0060DYMT6",497,3372,4.14084507042254,18,24,75,133,247
"20010","B0060FXBNM",106,1201,4,13,7,9,15,62
"20011","B0060FXDCG",106,1201,4,13,7,9,15,62
"20012","B0060GUPIK",127,917,2.92913385826772,40,13,20,24,30
"20013","B0060GUV2K",246,1129,3.85772357723577,22,22,32,63,107
"20014","B0060GUZRQ",237,1091,3.89451476793249,21,19,29,63,105
"20015","B0060MK5NY",196,732,4.47448979591837,12,3,9,28,144
"20016","B0060MYKYY",175,261,4.69714285714286,6,2,3,17,147
"20017","B0060MYL3E",176,261,4.69886363636364,6,2,3,17,148
"20018","B0060WEGPM",225,1759,4.75111111111111,6,2,7,12,198
"20019","B0060ZJ74O",290,1398,3.90689655172414,30,18,31,81,130
"20020","B0060ZJ78U",290,1398,3.90689655172414,30,18,31,81,130
"20021","B0060ZJ7AI",176,1099,3.17613636363636,30,28,36,45,37
"20022","B0060ZJ7BC",290,1398,3.90689655172414,30,18,31,81,130
"20023","B0060ZJ7DA",166,1053,3.17469879518072,29,26,33,43,35
"20024","B0061QD7YS",311,1241,4.54983922829582,17,5,11,35,243
"20025","B0061QD7ZM",311,1241,4.54983922829582,17,5,11,35,243
"20026","B0061QD82E",311,1241,4.54983922829582,17,5,11,35,243
"20027","B0061QD88S",311,1241,4.54983922829582,17,5,11,35,243
"20028","B00622B3MY",463,4263,3.52483801295896,85,57,51,70,200
"20029","B00622C0L2",225,1759,4.75111111111111,6,2,7,12,198
"20030","B00628RFPM",246,1270,4.41869918699187,13,5,18,40,170
"20031","B00628RVV0",246,1270,4.41869918699187,13,5,18,40,170
"20032","B00629N352",151,501,3.49006622516556,17,18,29,48,39
"20033","B0062A5TLM",292,1485,4.08219178082192,21,17,34,65,155
"20034","B0062GWQ4Y",303,1231,4.79207920792079,4,2,8,25,264
"20035","B0062GWUTK",172,2029,4.32558139534884,10,6,11,36,109
"20036","B0062HG61M",248,1012,4.31451612903226,3,13,24,71,137
"20037","B0062KMDZ2",353,911,3.5042492917847,55,34,63,80,121
"20038","B0062NAX1U",687,5535,4.64192139737991,34,16,11,40,586
"20039","B0062VL4QA",265,1652,4.44528301886792,12,3,18,54,178
"20040","B0062VL4XS",122,338,3.94262295081967,9,3,14,56,40
"20041","B0062VL500",163,724,4.58282208588957,5,3,5,29,121
"20042","B0062Y4U7W",300,1768,2.79333333333333,108,43,34,33,82
"20043","B00637D114",126,526,3.50793650793651,27,12,11,22,54
"20044","B0063FGEFG",151,901,4.68211920529801,1,4,4,24,118
"20045","B0063FGEX8",382,1998,4.48952879581152,20,15,12,46,289
"20046","B0063FGFEG",135,864,4.42222222222222,11,3,6,13,102
"20047","B0063FGFK0",272,1272,4.02205882352941,18,14,31,90,119
"20048","B0063FGG22",298,1449,4.69463087248322,8,4,6,35,245
"20049","B0063FGG5E",160,537,4.76875,3,0,6,13,138
"20050","B0063S3DMK",189,1269,4.53968253968254,4,5,8,40,132
"20051","B0063S3FSW",189,1269,4.53968253968254,4,5,8,40,132
"20052","B0063TQKPQ",219,1462,3.89954337899543,29,14,14,55,107
"20053","B0063TWWIK",223,1481,3.90134529147982,29,15,14,56,109
"20054","B0064J6RU8",546,6279,4.02014652014652,68,31,40,90,317
"20055","B0064MT1LM",245,1683,3.78775510204082,22,25,37,60,101
"20056","B0064MT1QW",126,1773,3.83333333333333,23,9,6,16,72
"20057","B0064MT1U8",169,525,4.56213017751479,5,1,10,31,122
"20058","B0064NLQMI",242,653,4.77685950413223,6,1,5,17,213
"20059","B0064NTZ6W",271,2574,4.74907749077491,5,2,5,32,227
"20060","B0064NTZJO",589,8889,3.3786078098472,156,51,53,72,257
"20061","B0064NTZQ2",589,8889,3.3786078098472,156,51,53,72,257
"20062","B0064ORVCQ",832,4935,3.88341346153846,98,76,83,143,432
"20063","B0064P287I",145,1184,4.42758620689655,10,2,9,19,105
"20064","B0064R93YM",145,1184,4.42758620689655,10,2,9,19,105
"20065","B00650SSDU",180,548,3.65,23,16,29,45,67
"20066","B0065AVS0K",829,7784,4.04463208685163,91,46,60,170,462
"20067","B0065AVWGU",829,7784,4.04463208685163,91,46,60,170,462
"20068","B0065GBP2K",134,536,4.52238805970149,2,2,7,36,87
"20069","B0065N6JSI",181,1298,4.59116022099448,7,5,8,15,146
"20070","B0065N6K9Q",108,1001,4.5462962962963,7,1,2,14,84
"20071","B00664AM5C",269,1713,3.12267657992565,57,43,40,68,61
"20072","B00669FHX4",278,932,4.3273381294964,16,15,17,44,186
"20073","B0066WB46K",458,2868,3.89737991266376,43,45,44,110,216
"20074","B0067EKY7M",134,372,3.99253731343284,9,7,15,48,55
"20075","B0067EKY9K",134,372,3.99253731343284,9,7,15,48,55
"20076","B0067PSFUO",316,848,3.53164556962025,46,32,54,76,108
"20077","B0067QPVD2",244,1965,3.40983606557377,32,30,58,54,70
"20078","B0067QPVJ6",244,1965,3.40983606557377,32,30,58,54,70
"20079","B0067VDYJK",483,2733,4.54244306418219,30,9,20,34,390
"20080","B0067X27J6",304,2002,4.39802631578947,21,9,19,34,221
"20081","B0067YF02Q",237,1720,4.48101265822785,13,7,14,22,181
"20082","B00682LS4G",201,692,3.2636815920398,41,23,37,42,58
"20083","B00682LS96",201,692,3.2636815920398,41,23,37,42,58
"20084","B0068AWO00",183,982,3.53551912568306,25,19,31,49,59
"20085","B0068FYZ3Y",564,5960,3.60992907801418,96,59,63,97,249
"20086","B0068FYZ9S",479,1893,4.06263048016702,23,29,63,144,220
"20087","B0068FYZCA",168,952,4.52976190476191,6,5,7,26,124
"20088","B0068FYZH0",319,1495,4.33855799373041,11,17,31,54,206
"20089","B0068FYZIO",327,2116,4.68807339449541,10,5,12,23,277
"20090","B0068FYZV6",233,1075,4.55364806866953,5,5,13,43,167
"20091","B0068FYZZW",233,1075,4.55364806866953,5,5,13,43,167
"20092","B0068FZ05Q",485,1895,4.0639175257732,23,29,64,147,222
"20093","B0068FZ07Y",168,952,4.52976190476191,6,5,7,26,124
"20094","B0068FZ0CY",564,5960,3.60992907801418,96,59,63,97,249
"20095","B0068FZ0J2",291,1339,4.44329896907217,19,7,12,41,212
"20096","B0068FZ0R4",224,1062,4.70982142857143,4,2,8,27,183
"20097","B0068FZ0SS",108,423,4.52777777777778,0,3,8,26,71
"20098","B0068FZ0YM",709,22419,4.45416078984485,41,29,36,64,539
"20099","B0068FZ0ZG",783,4574,4.14687100893997,84,40,53,106,500
"20100","B0068FZ13W",482,2232,4.12448132780083,41,19,47,107,268
"20101","B0068FZ15K",709,22419,4.45416078984485,41,29,36,64,539
"20102","B0068FZ196",482,2232,4.12448132780083,41,19,47,107,268
"20103","B0068FZ1AU",783,4574,4.14687100893997,84,40,53,106,500
"20104","B0068FZ1KA",291,1339,4.44329896907217,19,7,12,41,212
"20105","B0068MNNOE",104,1134,3.52884615384615,16,9,21,20,38
"20106","B0068MNO4S",104,1134,3.52884615384615,16,9,21,20,38
"20107","B0068RVKAI",167,404,4.07185628742515,7,10,26,45,79
"20108","B0068THAGY",469,3445,3.60341151385928,53,57,79,114,166
"20109","B00699G622",127,920,2.95275590551181,40,12,19,26,30
"20110","B00699G6AE",127,920,2.95275590551181,40,12,19,26,30
"20111","B0069F2DRS",480,3454,4.71666666666667,11,6,16,42,405
"20112","B0069GZUKY",644,3142,4.81055900621118,6,3,23,43,569
"20113","B0069UP2PI",269,1713,3.12267657992565,57,43,40,68,61
"20114","B0069WUZVM",135,406,3.31111111111111,19,16,34,36,30
"20115","B006AM4UUS",832,4935,3.88341346153846,98,76,83,143,432
"20116","B006AN78XS",440,3701,3.98409090909091,51,31,30,90,238
"20117","B006B5CR8Q",213,1349,4.3849765258216,10,6,16,41,140
"20118","B006BG7RI0",480,3454,4.71666666666667,11,6,16,42,405
"20119","B006BQFLNI",110,312,4.36363636363636,7,4,7,16,76
"20120","B006BQFUOS",132,466,4.31060606060606,1,4,17,41,69
"20121","B006BZ8NXY",156,763,3.62179487179487,13,18,22,65,38
"20122","B006BZ8O3I",156,765,3.62179487179487,13,18,22,65,38
"20123","B006C51Y7K",470,3445,3.60425531914894,53,57,79,115,166
"20124","B006CEKZ4Y",381,4096,4.3989501312336,33,11,14,36,287
"20125","B006CR2OOA",335,2495,4.11044776119403,51,11,14,33,226
"20126","B006CUZ8S6",355,1111,4.42816901408451,7,6,36,85,221
"20127","B006CVE6V0",152,317,3.36842105263158,25,22,24,34,47
"20128","B006D96ETI",234,1086,3.75213675213675,25,21,39,51,98
"20129","B006D96FQ0",234,1086,3.75213675213675,25,21,39,51,98
"20130","B006D96IKI",179,656,4.07821229050279,5,16,27,43,88
"20131","B006D9UW00",648,3357,4.22685185185185,45,27,51,138,387
"20132","B006D9UX7W",648,3357,4.22685185185185,45,27,51,138,387
"20133","B006DAB6IG",113,486,4.6283185840708,0,2,3,30,78
"20134","B006DKG44C",131,640,4.06870229007634,3,4,20,58,46
"20135","B006DKG4NS",131,640,4.06870229007634,3,4,20,58,46
"20136","B006E2VTG2",152,790,3.86184210526316,21,10,14,31,76
"20137","B006E2W24U",152,790,3.86184210526316,21,10,14,31,76
"20138","B006EHUY4A",109,302,4.35779816513761,10,2,6,12,79
"20139","B006EO2K3G",191,928,4.13089005235602,11,5,24,59,92
"20140","B006FE83U4",369,2140,4.77235772357724,7,3,10,27,322
"20141","B006FE83UE",369,2140,4.77235772357724,7,3,10,27,322
"20142","B006FE83V8",369,2140,4.77235772357724,7,3,10,27,322
"20143","B006FSRSFQ",128,656,4.3984375,6,5,6,26,85
"20144","B006FTC6ZC",252,461,4.73015873015873,0,1,7,51,193
"20145","B006FXJVHY",832,4935,3.88341346153846,98,76,83,143,432
"20146","B006FYGF8Q",153,1075,4.47712418300654,7,5,9,19,113
"20147","B006G2124E",724,2909,4.51243093922652,30,25,35,88,546
"20148","B006G32V2K",153,1075,4.47712418300654,7,5,9,19,113
"20149","B006G3MZRQ",235,896,4.67659574468085,6,5,8,21,195
"20150","B006G3Z41A",439,3333,3.07289293849658,119,41,76,95,108
"20151","B006GGLG46",132,344,4.62878787878788,2,0,4,33,93
"20152","B006GH79S2",144,387,4.72916666666667,2,1,4,20,117
